customer_id,customer_name,gender,age,customer_segment,registration_date,total_rides,average_rating_given,repeat_customer,city,district
317,Courtney Robertson,Male,39,Premium,2024-09-23,712,4.8,True,Lima,San Isidro
318,Jacob Jacobs,Female,37,Regular,2021-10-20,73,4.14,True,Lima,Los Olivos
319,Adam Gardner,Male,37,Regular,2024-10-11,363,4.46,True,Lima,Ate
320,Richard Hunt,Male,60,Regular,2022-12-14,169,4.23,True,Lima,Ate
321,Kyle Houston,Female,50,Regular,2020-11-17,344,4.35,True,Lima,San Miguel
322,Amanda Mckinney,Male,31,Regular,2020-05-16,159,4.6,True,Lima,San Miguel
323,Kelly Goodman,Male,32,Business,2024-10-03,1075,4.54,True,Lima,Barranco
324,Gerald Mora,Male,50,Regular,2021-01-27,152,5.0,True,Lima,Ate
325,James Marshall DDS,Male,60,Premium,2020-09-22,579,4.3,True,Lima,San Miguel
326,Johnathan James,Male,56,Premium,2025-09-04,672,4.24,True,Lima,Los Olivos
327,Ashlee Mcknight,Male,64,Regular,2024-01-01,93,4.88,True,Lima,Centro de Lima
328,Fernando Johnson,Male,46,Regular,2024-12-22,187,4.7,True,Lima,Callao
329,Darryl Perez,Female,32,Regular,2024-05-25,384,4.61,True,Lima,Ate
330,Virginia Price,Male,41,Regular,2026-04-20,241,4.61,True,Lima,Callao
331,Robin Porter,Female,42,Business,2022-08-11,1025,4.7,True,Lima,Ate
332,Michael Greene,Male,56,Regular,2023-07-25,83,3.85,True,Lima,Barranco
333,Jocelyn Guerrero,Female,41,Premium,2022-02-21,93,4.62,True,Lima,Ate
334,Sydney Cruz,Male,36,Business,2022-01-22,1136,4.56,True,Lima,San Isidro
335,Lee Hensley III,Female,50,Premium,2024-12-10,319,4.89,True,Lima,Barranco
336,Donna Mitchell,Male,46,Premium,2026-01-03,133,4.56,True,Lima,San Miguel
337,Debbie Chavez,Male,43,Business,2022-11-23,929,4.53,True,Lima,Ate
338,Natalie Mueller,Male,41,Regular,2024-02-28,198,4.14,True,Lima,La Molina
339,Natalie Howard,Female,27,Regular,2020-07-10,51,4.51,True,Lima,Barranco
340,Robert Buckley DVM,Male,63,Regular,2024-09-01,242,4.02,True,Lima,Centro de Lima
341,Jeremy Smith,Male,19,Regular,2026-04-23,3,3.89,False,Lima,Surco
342,Samantha Bartlett,Female,25,Regular,2021-03-24,77,4.42,True,Lima,Surco
343,Amanda Wilson,Male,33,Regular,2022-04-05,63,4.42,True,Lima,Los Olivos
344,John Miller,Female,22,Regular,2022-07-31,319,4.05,True,Lima,San Isidro
345,Nathan Morse,Male,58,Premium,2022-12-09,551,4.46,True,Lima,Ate
346,Karen Parsons,Male,36,Regular,2023-06-26,368,4.42,True,Lima,Los Olivos
347,Kevin Gray,Male,54,Regular,2025-09-26,181,3.58,True,Lima,Los Olivos
348,Amy Miller,Male,51,Regular,2021-11-23,343,3.6,True,Lima,San Miguel
349,Tara Graham,Male,42,Regular,2021-05-26,270,3.94,True,Lima,Centro de Lima
350,Tracy Williams,Female,34,Regular,2022-01-23,199,4.19,True,Lima,Miraflores
351,Peter Schultz MD,Female,33,Regular,2024-02-22,35,4.46,False,Lima,San Isidro
352,Wanda Tate,Female,26,Premium,2025-05-17,792,5.0,True,Lima,Miraflores
353,Rebecca Contreras,Male,61,Regular,2022-03-11,174,4.73,True,Lima,Centro de Lima
354,Jennifer Underwood,Male,26,Business,2023-07-26,1060,4.67,True,Lima,San Isidro
355,Dan Johnson,Male,36,Premium,2021-03-16,508,4.59,True,Lima,La Molina
356,Derrick Knox,Male,38,Regular,2021-07-26,103,3.8,True,Lima,Surco
357,Carl Peterson,Female,34,Regular,2024-10-07,279,4.29,True,Lima,Miraflores
358,Daniel Singh,Female,40,Premium,2022-12-15,235,4.51,True,Lima,Miraflores
359,Nancy Miller,Female,25,Premium,2020-10-03,379,4.7,True,Lima,San Miguel
360,Eric Day,Female,42,Regular,2025-08-20,205,3.89,True,Lima,San Miguel
361,Teresa King MD,Female,41,Business,2023-07-08,1096,4.8,True,Lima,Ate
362,Jennifer Munoz,Female,23,Regular,2024-06-25,43,5.0,False,Lima,Los Olivos
363,Amy Ayers,Female,38,Regular,2023-02-15,93,4.25,True,Lima,San Isidro
364,Cynthia Lynn,Female,37,Regular,2021-11-23,339,4.5,True,Lima,Centro de Lima
365,Chad Solomon,Male,62,Regular,2024-02-18,219,4.65,True,Lima,Centro de Lima
366,Mario Harmon,Female,57,Regular,2022-11-03,22,4.1,False,Lima,Los Olivos
367,Patrick Myers,Male,60,Regular,2023-02-27,30,4.41,False,Lima,Los Olivos
368,Courtney Leon,Male,19,Regular,2022-06-21,384,4.31,True,Lima,Barranco
369,Teresa Burke,Female,20,Premium,2024-02-10,734,4.63,True,Lima,Barranco
370,Christina Weeks,Female,41,Regular,2024-01-14,399,3.91,True,Lima,Los Olivos
371,Amy Lee,Male,61,Business,2020-12-04,146,4.7,True,Lima,Centro de Lima
372,Daniel Dyer,Female,22,Business,2021-10-13,841,4.8,True,Lima,Callao
373,David Sanchez,Female,38,Regular,2023-03-08,188,5.0,True,Lima,Surco
374,Savannah Curtis,Male,65,Regular,2023-01-28,59,4.78,True,Lima,Barranco
375,Brooke Terry,Male,34,Regular,2023-09-22,199,5.0,True,Lima,Surco
376,Richard Richardson,Female,62,Premium,2022-08-06,259,4.37,True,Lima,Centro de Lima
377,Joseph Newton,Male,46,Regular,2020-07-06,70,4.74,True,Lima,Barranco
378,Edgar Villarreal,Male,61,Premium,2021-06-06,495,4.66,True,Lima,San Miguel
379,Dawn Marsh,Male,53,Regular,2026-03-27,364,5.0,True,Lima,Ate
380,Donna Morales,Male,63,Regular,2025-05-14,154,3.9,True,Lima,Barranco
381,Jessica Hubbard,Male,25,Premium,2026-05-13,560,4.35,True,Lima,La Molina
382,Ashley Lewis,Female,19,Premium,2021-06-30,282,4.42,True,Lima,San Miguel
383,Jeremiah Burke,Female,53,Regular,2024-04-14,189,3.24,True,Lima,Barranco
384,Austin Flores,Male,37,Regular,2024-11-09,45,4.04,False,Lima,Los Olivos
385,Bryan Fleming,Female,44,Business,2023-04-05,1060,4.55,True,Lima,Callao
386,Bailey Hines,Male,46,Regular,2023-12-27,163,4.38,True,Lima,Centro de Lima
387,Marcus Young,Male,53,Regular,2025-01-15,177,4.47,True,Lima,Callao
388,Karen Harrison,Female,50,Regular,2025-05-31,67,5.0,True,Lima,Miraflores
389,Thomas Carter,Male,37,Premium,2022-05-29,570,4.89,True,Lima,Barranco
390,Richard Peterson,Male,40,Regular,2025-02-14,364,4.01,True,Lima,Ate
391,Daniel Rosario,Female,30,Premium,2021-04-19,120,4.33,True,Lima,Ate
392,Sarah Monroe,Female,57,Regular,2021-05-19,321,4.55,True,Lima,Ate
393,Timothy Martin,Male,55,Regular,2024-11-17,329,3.64,True,Lima,Callao
394,Kenneth Holder,Female,54,Regular,2024-10-25,338,5.0,True,Lima,Miraflores
395,Amanda Ford DDS,Male,20,Premium,2024-04-01,69,4.95,True,Lima,Callao
396,Ashley Miranda,Female,57,Regular,2024-07-21,108,4.07,True,Lima,Miraflores
397,Tammy Nelson,Female,59,Regular,2020-11-22,322,3.44,True,Lima,Surco
398,Christopher Riley,Female,37,Regular,2024-05-13,351,4.98,True,Lima,Centro de Lima
399,Robyn Richardson,Male,46,Regular,2023-03-04,31,4.24,False,Lima,Los Olivos
400,Luis Green,Female,56,Regular,2021-07-30,105,4.92,True,Lima,Barranco
401,Sean Sims,Female,64,Regular,2021-11-22,368,3.5,True,Lima,San Miguel
402,Sandra Jones,Female,50,Business,2022-12-09,347,4.58,True,Lima,Ate
403,Krista Andrews,Female,25,Regular,2024-08-17,124,4.3,True,Lima,Surco
404,Anna West,Male,21,Regular,2023-03-13,73,4.32,True,Lima,Surco
405,Stephanie Gilbert,Female,33,Business,2025-03-01,1340,4.61,True,Lima,Barranco
406,Kenneth White,Female,30,Premium,2026-03-28,631,4.79,True,Lima,Barranco
407,Adrian Tran,Female,49,Regular,2025-06-01,264,3.77,True,Lima,Surco
408,Samantha Stephens,Female,50,Regular,2024-01-29,47,4.23,False,Lima,Centro de Lima
409,Amanda Bailey,Female,21,Business,2020-11-26,520,4.72,True,Lima,Miraflores
410,John Howard,Female,36,Regular,2020-09-13,306,4.56,True,Lima,Ate
411,Cassandra Rich,Female,26,Regular,2025-10-26,56,4.66,True,Lima,Surco
412,Kari Craig,Female,41,Premium,2023-01-03,822,4.26,True,Lima,Miraflores
413,Lori Mendez,Male,41,Regular,2023-09-06,292,3.53,True,Lima,Ate
414,Lacey Mccormick,Female,53,Regular,2023-10-18,198,4.94,True,Lima,Surco
415,Tanya Leach,Male,26,Premium,2025-01-03,678,4.7,True,Lima,San Isidro
416,Lauren Kaufman,Female,27,Regular,2024-08-16,174,3.93,True,Lima,La Molina
417,Antonio Wilson,Male,20,Regular,2026-02-04,206,5.0,True,Lima,Miraflores
418,Phillip Wallace,Female,51,Regular,2020-07-03,171,4.36,True,Lima,Centro de Lima
419,Marie Silva,Male,38,Regular,2022-04-16,264,4.89,True,Lima,Callao
420,Elizabeth Rivas,Female,55,Regular,2020-06-16,202,4.33,True,Lima,San Miguel
421,Troy Hobbs,Female,63,Regular,2023-10-31,261,5.0,True,Lima,Callao
422,Kelly Collins,Female,39,Regular,2023-05-26,9,5.0,False,Lima,San Isidro
423,Bruce Baker,Female,64,Business,2022-11-16,1275,4.65,True,Lima,Miraflores
424,Marissa Hammond,Male,64,Regular,2026-04-18,136,4.79,True,Lima,Miraflores
425,Ricky Summers,Female,27,Regular,2020-05-24,88,4.62,True,Lima,La Molina
426,Barry Clayton,Male,30,Regular,2024-08-03,359,4.98,True,Lima,Miraflores
427,Jasmine Munoz,Male,44,Regular,2020-06-18,215,3.82,True,Lima,La Molina
428,Michael Sutton,Female,65,Regular,2022-03-11,397,4.64,True,Lima,Miraflores
429,Kenneth Hayes,Male,53,Premium,2021-12-22,571,4.92,True,Lima,San Miguel
430,Robert Morgan Jr.,Female,38,Business,2021-05-21,1059,4.35,True,Lima,Barranco
431,Stacey Romero,Female,52,Regular,2023-09-12,273,3.71,True,Lima,San Miguel
432,Lisa Bates,Female,57,Regular,2021-04-26,370,3.28,True,Lima,Centro de Lima
433,Sheryl Cole,Female,53,Regular,2023-06-05,127,4.17,True,Lima,Surco
434,Jessica Khan,Female,63,Regular,2023-12-17,153,4.66,True,Lima,La Molina
435,Allen Simpson,Female,48,Regular,2022-06-23,251,5.0,True,Lima,San Miguel
436,Elizabeth King,Female,36,Regular,2023-12-21,370,4.34,True,Lima,San Isidro
437,Thomas Johnson,Female,43,Regular,2021-01-17,279,5.0,True,Lima,San Miguel
438,Carla Martinez,Female,20,Business,2026-01-31,379,4.42,True,Lima,Surco
439,Mallory Howard,Female,46,Business,2025-02-12,241,4.36,True,Lima,Surco
440,Jamie Macdonald,Male,52,Premium,2024-12-02,259,4.58,True,Lima,Surco
441,George Williams,Male,24,Business,2021-03-03,636,4.78,True,Lima,Callao
442,Donald Winters,Male,21,Premium,2022-07-20,285,4.59,True,Lima,Ate
443,Lori Hester,Male,24,Regular,2020-07-07,120,3.27,True,Lima,Los Olivos
444,Mary Kramer,Male,61,Regular,2020-12-25,242,4.26,True,Lima,Barranco
445,Kathleen Gomez,Male,44,Regular,2023-09-06,282,3.65,True,Lima,Centro de Lima
446,Kevin Schultz,Female,38,Regular,2024-07-25,103,4.63,True,Lima,Surco
447,Samantha Clark,Male,59,Regular,2021-06-05,394,4.48,True,Lima,Callao
448,Kelly Bautista,Male,29,Regular,2022-07-17,379,3.83,True,Lima,Los Olivos
449,Jennifer Hernandez,Male,43,Premium,2024-01-03,220,4.45,True,Lima,Centro de Lima
450,Amy Davenport,Female,20,Regular,2022-06-04,384,3.77,True,Lima,Miraflores
451,Robert White,Male,39,Regular,2020-08-08,309,4.27,True,Lima,Surco
452,Spencer Scott,Female,26,Regular,2026-01-17,329,4.78,True,Lima,Ate
453,Tammy White,Male,39,Regular,2022-07-12,99,3.81,True,Lima,Barranco
454,Erica Reyes,Female,63,Premium,2022-10-22,703,4.75,True,Lima,Barranco
455,Molly Woods,Female,54,Regular,2021-10-19,173,4.03,True,Lima,La Molina
456,Sean Morris,Female,45,Regular,2024-12-04,328,3.9,True,Lima,Ate
457,Nicole Parks,Male,29,Regular,2023-07-06,206,4.25,True,Lima,Barranco
458,Michael Morrison,Male,34,Regular,2020-10-09,128,3.78,True,Lima,Los Olivos
459,Brenda Williams,Female,39,Regular,2023-02-25,386,4.02,True,Lima,Surco
460,Sean Salazar,Male,34,Regular,2024-10-20,294,3.7,True,Lima,San Miguel
461,Donald Santiago,Male,47,Regular,2025-11-27,32,5.0,False,Lima,Surco
462,Stephen Cummings,Female,62,Regular,2022-10-23,352,4.32,True,Lima,San Isidro
463,Frances Webb,Female,57,Regular,2025-04-10,152,3.95,True,Lima,La Molina
464,Jeanette Ramirez DDS,Female,27,Regular,2021-10-15,69,4.41,True,Lima,Centro de Lima
465,Brian Williams,Female,44,Premium,2026-01-05,660,4.57,True,Lima,Ate
466,Lisa Davidson,Male,33,Business,2024-01-23,1180,4.66,True,Lima,Callao
467,Tracy Campbell,Female,51,Premium,2020-11-21,123,4.78,True,Lima,San Miguel
468,Joshua Short,Male,21,Regular,2020-05-24,289,4.68,True,Lima,Ate
469,Kara Flores,Male,28,Business,2024-11-20,494,4.59,True,Lima,San Miguel
470,Zachary Bennett,Male,61,Premium,2022-12-24,492,4.43,True,Lima,La Molina
471,Elizabeth Shaw,Male,50,Premium,2023-11-23,540,4.52,True,Lima,Centro de Lima
472,Jerome Harris,Male,50,Premium,2021-10-09,504,3.91,True,Lima,Los Olivos
473,Adriana Alexander,Female,61,Regular,2022-07-16,30,3.54,False,Lima,Surco
474,Angela Hogan,Female,18,Premium,2023-11-28,445,5.0,True,Lima,La Molina
475,Matthew Grant,Female,40,Regular,2024-07-19,24,5.0,False,Lima,San Isidro
476,Judy Gregory,Male,48,Regular,2023-06-12,31,4.18,False,Lima,Miraflores
477,Eric Larson,Male,59,Regular,2024-09-21,93,4.59,True,Lima,Los Olivos
478,James Camacho,Female,42,Regular,2021-01-15,196,4.46,True,Lima,Los Olivos
479,Cassandra Ayala,Male,59,Regular,2025-06-22,339,5.0,True,Lima,San Miguel
480,Stephanie Rich,Female,51,Regular,2023-06-27,276,4.86,True,Lima,Barranco
481,Michelle Brown,Male,19,Premium,2021-08-07,268,4.56,True,Lima,Surco
482,Jennifer Perry,Female,52,Regular,2023-02-02,369,3.82,True,Lima,Los Olivos
483,Erik Leach,Female,40,Premium,2025-10-24,293,4.12,True,Lima,Barranco
484,Troy Stone,Male,20,Regular,2024-02-16,372,4.4,True,Lima,Los Olivos
485,Steven Alvarado,Male,31,Regular,2024-02-27,9,3.92,False,Lima,San Isidro
486,Kevin Williams,Female,56,Regular,2024-03-15,18,3.59,False,Lima,Miraflores
487,Wendy Knapp,Female,46,Regular,2022-03-21,23,3.98,False,Lima,La Molina
488,James Banks,Male,26,Regular,2023-01-16,387,3.76,True,Lima,Ate
489,Kathryn Baxter,Female,54,Business,2021-11-24,559,5.0,True,Lima,Callao
490,Jacob Turner,Female,33,Premium,2021-10-20,878,4.86,True,Lima,Surco
491,April Goodman,Male,44,Premium,2025-11-28,716,4.6,True,Lima,Surco
492,Michael Weaver,Male,58,Regular,2024-11-19,286,5.0,True,Lima,Los Olivos
493,Cindy Reed,Female,59,Regular,2022-04-10,25,4.34,False,Lima,Los Olivos
494,James Snyder,Female,44,Premium,2026-01-25,366,4.34,True,Lima,Barranco
495,John Warren,Female,33,Regular,2025-08-05,95,5.0,True,Lima,La Molina
496,Laura Young,Male,47,Regular,2026-01-01,363,4.57,True,Lima,Miraflores
497,Anna Brooks,Male,42,Regular,2020-09-27,214,3.78,True,Lima,La Molina
498,Edward Moreno,Male,46,Regular,2020-07-19,170,4.2,True,Lima,San Miguel
499,Sarah Green,Male,21,Regular,2022-12-05,371,3.86,True,Lima,Surco
500,John Benton,Male,22,Regular,2024-04-13,310,3.61,True,Lima,La Molina
501,Victor Johnson,Male,48,Premium,2025-01-02,641,4.88,True,Lima,La Molina
502,Jeffrey Roberson,Female,18,Premium,2021-03-10,380,5.0,True,Lima,La Molina
503,Alexander Casey,Female,33,Business,2021-01-21,320,4.42,True,Lima,Callao
504,Katherine Rivera,Male,53,Premium,2024-08-30,446,4.77,True,Lima,San Miguel
505,John Cook,Female,52,Premium,2025-03-12,429,4.4,True,Lima,San Miguel
506,Alexandra Hunt,Female,47,Regular,2025-01-13,185,4.06,True,Lima,San Isidro
507,Carlos Moore,Female,38,Premium,2021-01-28,779,4.42,True,Lima,La Molina
508,Chase Sanders,Male,54,Regular,2020-10-30,212,3.87,True,Lima,La Molina
509,Gerald Hood,Female,53,Premium,2021-07-27,56,4.61,True,Lima,Callao
510,Sarah Dalton DDS,Female,27,Regular,2020-08-12,214,3.88,True,Lima,La Molina
511,Michael Murphy,Male,49,Regular,2022-09-04,195,4.44,True,Lima,Ate
512,Connie Stuart,Female,34,Regular,2022-01-24,351,4.27,True,Lima,Centro de Lima
513,Mary Eaton,Female,47,Business,2024-05-26,1394,4.65,True,Lima,Barranco
514,Emily Banks,Male,26,Premium,2022-10-24,400,4.33,True,Lima,Ate
515,Melissa Todd,Male,51,Regular,2024-12-22,278,4.01,True,Lima,Miraflores
516,Crystal Palmer,Male,18,Premium,2024-07-28,116,4.83,True,Lima,Los Olivos
517,Adam Wolf,Male,22,Regular,2024-02-04,323,4.55,True,Lima,Barranco
518,Robin Bartlett,Female,41,Regular,2021-06-10,259,3.81,True,Lima,Miraflores
519,Lisa Morales,Female,60,Regular,2024-02-14,342,4.35,True,Lima,Centro de Lima
520,Brandon Hall,Female,18,Regular,2023-08-16,273,4.68,True,Lima,Miraflores
521,Melanie Kennedy,Female,19,Regular,2026-04-16,141,3.47,True,Lima,Ate
522,Dr. Jennifer Franklin,Female,29,Premium,2020-06-04,730,4.76,True,Lima,San Isidro
523,Laura Franco,Male,33,Business,2025-01-22,1153,4.57,True,Lima,La Molina
524,Chris Sandoval,Female,35,Regular,2023-07-19,130,4.59,True,Lima,Los Olivos
525,Anthony Smith,Female,54,Regular,2025-11-11,208,3.92,True,Lima,La Molina
526,Francisco Walker,Female,61,Business,2023-03-09,542,4.34,True,Lima,San Isidro
527,Hannah Perez,Male,23,Regular,2021-03-21,333,3.49,True,Lima,Los Olivos
528,Tamara Adams,Female,21,Regular,2021-12-31,283,4.32,True,Lima,Miraflores
529,Kimberly Snow,Female,45,Premium,2025-08-17,124,4.68,True,Lima,San Miguel
530,Jennifer Jones,Male,32,Regular,2022-02-07,49,3.85,False,Lima,La Molina
531,Adriana Ford,Female,35,Business,2025-09-18,1497,4.83,True,Lima,Miraflores
532,Shelby Smith,Female,52,Business,2022-08-13,1481,4.37,True,Lima,Callao
533,Andrea Thomas,Female,19,Regular,2023-03-11,92,4.27,True,Lima,La Molina
534,James Murray,Female,22,Regular,2021-10-15,386,3.69,True,Lima,Surco
535,Francisco Lopez,Female,61,Regular,2024-10-06,124,3.97,True,Lima,Ate
536,William Warren,Male,62,Regular,2022-03-27,387,4.32,True,Lima,San Isidro
537,Rebecca Costa,Male,24,Regular,2025-11-28,178,3.87,True,Lima,Los Olivos
538,Samuel Davis,Female,56,Regular,2023-04-14,39,4.11,False,Lima,Callao
539,Thomas Thomas,Female,19,Business,2020-06-01,892,4.9,True,Lima,Surco
540,David Matthews,Female,32,Premium,2025-09-01,501,4.43,True,Lima,San Miguel
541,Robert Austin,Female,29,Regular,2024-01-17,193,4.72,True,Lima,Callao
542,Mike Stevenson,Female,33,Regular,2024-02-12,44,3.74,False,Lima,San Isidro
543,Debbie Mckinney,Female,63,Regular,2023-03-21,79,4.56,True,Lima,Barranco
544,Angelica Tate,Female,24,Premium,2025-02-14,364,5.0,True,Lima,San Isidro
545,Leonard Boyle,Female,41,Regular,2025-01-05,158,3.06,True,Lima,Surco
546,Paul Newton,Male,45,Regular,2024-07-24,45,3.9,False,Lima,Centro de Lima
547,Brittany Yoder,Female,24,Regular,2024-08-09,263,4.59,True,Lima,Miraflores
548,Mrs. Nicole Stewart,Male,56,Regular,2024-01-29,284,4.2,True,Lima,Callao
549,Brad Burnett,Male,36,Premium,2022-06-05,434,4.71,True,Lima,Los Olivos
550,Gary Jones,Male,54,Regular,2024-02-26,44,4.0,False,Lima,Ate
551,Ryan Adams,Male,26,Regular,2022-01-21,195,4.34,True,Lima,Surco
552,Candace Ward,Male,22,Regular,2023-02-24,253,4.22,True,Lima,Barranco
553,Jessica Mckenzie DDS,Female,48,Regular,2025-10-08,216,4.88,True,Lima,San Isidro
554,Chad Brooks,Female,56,Regular,2023-11-28,127,4.43,True,Lima,Callao
555,William Walker,Male,37,Regular,2024-07-09,55,4.47,True,Lima,Miraflores
556,Mark Ramirez,Female,39,Business,2020-07-03,760,4.62,True,Lima,Centro de Lima
557,Christine Davis,Male,37,Regular,2024-05-20,334,4.06,True,Lima,San Miguel
558,Ernest Macdonald,Male,48,Regular,2020-10-10,356,4.08,True,Lima,San Miguel
559,Brandy Rush,Female,36,Regular,2025-01-03,204,4.5,True,Lima,Centro de Lima
560,Miranda Williams,Female,42,Business,2022-03-30,576,4.62,True,Lima,Surco
561,Tara Williams,Female,25,Premium,2023-04-09,442,4.69,True,Lima,Callao
562,Jeremy Savage,Male,61,Regular,2024-07-20,280,5.0,True,Lima,Ate
563,Katherine Tyler,Female,63,Regular,2023-07-03,373,4.74,True,Lima,La Molina
564,Johnathan Edwards,Male,44,Regular,2024-10-05,150,4.14,True,Lima,Centro de Lima
565,Jessica Woods,Male,34,Regular,2025-08-05,156,4.9,True,Lima,Barranco
566,Kimberly Nguyen,Female,22,Premium,2024-06-22,848,4.48,True,Lima,Centro de Lima
567,Connie George,Female,52,Business,2024-05-10,1061,4.29,True,Lima,Ate
568,Donald Ortega,Female,52,Business,2024-02-18,1496,4.5,True,Lima,Miraflores
569,Chris Lee,Male,24,Premium,2023-11-30,408,4.04,True,Lima,La Molina
570,Arthur Galloway,Male,59,Regular,2024-08-16,182,4.12,True,Lima,Callao
571,Anthony Campbell,Female,39,Regular,2022-09-28,331,4.31,True,Lima,Los Olivos
572,Jillian Bryan,Female,32,Regular,2020-06-15,51,5.0,True,Lima,Ate
573,Daniel Warner,Male,46,Premium,2022-01-27,611,4.7,True,Lima,San Miguel
574,Theodore Fox,Male,40,Regular,2023-12-25,396,4.19,True,Lima,Miraflores
575,Christopher Hayes,Female,23,Regular,2020-08-02,152,4.71,True,Lima,San Isidro
576,Mark Walker,Male,40,Premium,2025-07-04,787,3.94,True,Lima,Surco
577,Andrew Shelton,Female,40,Regular,2025-09-01,106,4.42,True,Lima,Centro de Lima
578,Danielle Perez,Female,38,Regular,2023-10-02,370,4.69,True,Lima,San Isidro
579,Paul Ibarra Jr.,Male,19,Regular,2022-09-27,364,3.56,True,Lima,San Miguel
580,Diana Murphy,Male,65,Regular,2024-06-24,347,4.87,True,Lima,La Molina
581,Michael Sullivan,Male,39,Regular,2025-01-27,283,4.47,True,Lima,Ate
582,Madison Pearson,Male,43,Regular,2023-01-15,237,4.09,True,Lima,Barranco
583,Nathan Johnson,Female,43,Regular,2021-01-05,337,4.62,True,Lima,Miraflores
584,Rachel Burns,Female,55,Premium,2021-08-27,242,5.0,True,Lima,Los Olivos
585,Mrs. Jennifer Fry,Male,31,Regular,2021-03-22,361,4.39,True,Lima,Surco
586,Dr. Deanna Yates,Male,54,Premium,2023-10-31,868,4.67,True,Lima,San Isidro
587,Tyler Black,Male,41,Premium,2022-03-05,589,4.46,True,Lima,San Miguel
588,Chelsea Yates,Female,60,Regular,2023-11-14,59,3.88,True,Lima,Centro de Lima
589,Thomas Bishop,Female,56,Regular,2020-11-12,328,4.72,True,Lima,Los Olivos
590,Kristi Moody,Male,40,Regular,2021-05-07,301,3.87,True,Lima,San Miguel
591,Travis Andrews,Male,61,Premium,2024-01-31,672,4.62,True,Lima,Surco
592,Earl Park,Male,61,Business,2022-04-29,1288,4.6,True,Lima,Barranco
593,Lauren Wells,Female,25,Regular,2023-02-12,123,4.54,True,Lima,Barranco
594,Paul Jackson,Female,44,Regular,2021-02-04,73,4.47,True,Lima,Callao
595,Bryan Yang,Female,29,Regular,2024-09-11,197,4.82,True,Lima,Centro de Lima
596,Sean Dixon,Male,53,Regular,2024-01-18,356,4.04,True,Lima,Barranco
597,Karen Williams,Male,38,Regular,2020-12-23,72,4.17,True,Lima,Centro de Lima
598,Sarah Armstrong,Male,49,Regular,2023-11-11,184,3.81,True,Lima,Barranco
599,Jacob Simpson,Female,44,Regular,2022-12-04,197,4.08,True,Lima,Centro de Lima
600,Micheal Payne,Female,28,Regular,2020-10-22,228,4.49,True,Lima,San Isidro
601,Jeffrey Martin,Male,36,Regular,2025-09-14,390,4.68,True,Lima,Miraflores
602,Amanda Donaldson,Female,28,Regular,2022-01-16,276,3.84,True,Lima,Centro de Lima
