driver_id,driver_name,gender,age,experience_years,driver_score,city,primary_zone,vehicle_type,completed_rides,driver_status,join_date
283,Sara Mclean,Male,45,14,5.0,Lima,Barranco,Motorbike,3475,Inactive,2024-12-20
284,Jaime Carter,Female,41,4,4.0,Lima,Ate,Hatchback,1355,Active,2025-12-04
285,Lisa Sanchez,Male,40,8,5.0,Lima,Los Olivos,Hatchback,239,Inactive,2024-03-04
286,Ryan Fowler,Male,34,10,3.72,Lima,Miraflores,Motorbike,2940,Active,2023-03-06
287,Paula Ward,Female,62,11,4.44,Lima,Ate,Sedan,3905,Active,2024-11-12
288,Roger Schmidt,Female,48,3,4.74,Lima,Los Olivos,Motorbike,2216,Active,2026-04-30
289,Scott Brown,Male,24,10,4.61,Lima,San Miguel,Motorbike,4652,Active,2024-01-06
290,Victor Hester,Female,53,8,4.25,Lima,Callao,Sedan,4554,Active,2024-02-02
291,Dustin Hardin,Female,27,7,4.42,Lima,Ate,Motorbike,3107,Active,2026-01-28
292,Monique Anderson,Female,33,10,4.3,Lima,Ate,Sedan,4220,Active,2021-10-31
293,Courtney Reynolds,Female,29,12,4.26,Lima,Ate,Hatchback,2778,Active,2026-01-03
294,Melissa Sawyer,Female,53,3,4.84,Lima,Barranco,Hatchback,2736,Inactive,2021-11-13
295,Spencer Butler,Female,40,10,4.64,Lima,Callao,Motorbike,2805,Active,2025-05-31
296,Jessica Miller,Male,22,6,4.22,Lima,Los Olivos,Motorbike,2763,Active,2026-03-08
297,Corey Baldwin,Female,65,11,4.86,Lima,Surco,SUV,268,Active,2026-02-05
298,Brittany Lawrence,Female,58,8,4.62,Lima,Barranco,SUV,1446,Active,2021-11-03
299,Katherine Joseph,Male,65,2,4.83,Lima,Centro de Lima,Motorbike,1612,Active,2021-12-23
300,Jeffery Brown,Female,47,12,4.75,Lima,Ate,Hatchback,1720,Active,2025-10-23
301,Jennifer Deleon,Male,24,12,4.17,Lima,Ate,Motorbike,1181,Inactive,2021-10-10
302,James Jones,Female,51,9,4.28,Lima,Barranco,Hatchback,3136,Active,2023-12-22
303,Leah Smith,Female,42,9,4.8,Lima,Callao,Hatchback,2952,Active,2023-03-08
304,Tina Gonzalez,Female,36,5,4.74,Lima,La Molina,Motorbike,4621,Active,2026-01-21
305,Lauren Davis,Female,34,12,4.49,Lima,Centro de Lima,Motorbike,4055,Active,2023-07-13
306,Erika House,Female,38,5,4.55,Lima,Los Olivos,Motorbike,1048,Inactive,2021-06-06
307,Bonnie Solomon,Female,30,5,5.0,Lima,San Isidro,Motorbike,394,Inactive,2025-04-11
308,Michael Morris,Male,62,5,4.26,Lima,La Molina,Motorbike,3974,Inactive,2026-04-29
309,Teresa Maynard,Male,65,5,4.72,Lima,Callao,SUV,1174,Active,2025-05-02
310,Mrs. Stephanie Phillips,Male,63,15,4.42,Lima,La Molina,Sedan,4400,Active,2022-12-07
311,Christine Ball,Male,42,12,4.41,Lima,Barranco,Sedan,3919,Inactive,2023-10-28
312,Gary Landry,Female,31,7,4.94,Lima,La Molina,Motorbike,3946,Active,2023-01-17
313,Angela Yu,Male,62,1,4.83,Lima,Ate,Sedan,782,Active,2026-01-25
314,Melissa Robinson,Male,32,7,4.83,Lima,Los Olivos,Hatchback,1490,Active,2026-04-13
315,Charlotte Davis,Male,39,15,5.0,Lima,Surco,Sedan,356,Inactive,2022-03-08
316,Paul Shields,Female,42,5,4.51,Lima,Barranco,Hatchback,3772,Active,2023-04-05
317,Julia Casey,Female,28,6,4.77,Lima,Surco,SUV,1381,Active,2023-04-03
318,Heidi Jackson,Male,42,13,4.38,Lima,Barranco,Hatchback,2466,Active,2026-01-12
319,Michelle Leach,Female,53,6,4.63,Lima,San Isidro,SUV,760,Inactive,2023-11-07
320,Michael Barron,Male,51,6,4.45,Lima,Surco,Hatchback,2082,Active,2023-08-11
321,Carmen Lynch,Male,38,6,4.54,Lima,Surco,Motorbike,2523,Active,2026-02-20
322,Alyssa Hendrix,Female,24,11,4.74,Lima,Surco,SUV,1018,Active,2023-05-01
323,Charles Carney,Male,53,15,4.17,Lima,Surco,Motorbike,2597,Active,2024-08-30
324,Amanda Sanchez,Male,35,3,5.0,Lima,Centro de Lima,Motorbike,3967,Active,2025-11-21
325,Donald Powers,Male,56,15,4.1,Lima,La Molina,Sedan,3907,Active,2023-05-29
326,Dawn Booth,Male,54,12,4.01,Lima,Callao,Sedan,3013,Active,2021-11-11
327,Carmen Moore,Male,56,15,4.96,Lima,Callao,SUV,4190,Active,2022-12-24
328,Jacob Calhoun,Male,54,8,4.82,Lima,Callao,Hatchback,1002,Active,2026-01-06
329,Zachary Walker,Female,53,8,4.75,Lima,Barranco,Hatchback,505,Active,2021-07-11
330,Michael Reid,Female,24,9,4.75,Lima,Miraflores,Hatchback,3837,Active,2025-10-18
331,Kathryn Flores,Male,21,12,4.5,Lima,Miraflores,Hatchback,1835,Active,2025-12-18
332,Charles Haynes,Male,25,9,4.14,Lima,Centro de Lima,Sedan,543,Active,2022-03-07
333,Lisa Mccormick,Female,32,13,4.53,Lima,San Miguel,Hatchback,1159,Active,2023-10-13
334,Javier Bailey,Male,45,7,4.23,Lima,San Miguel,Sedan,707,Active,2024-02-29
335,Christopher Anderson,Male,55,7,4.89,Lima,La Molina,Sedan,4382,Active,2023-10-06
336,Shannon Roberts,Female,40,8,4.44,Lima,Ate,Hatchback,4510,Active,2025-10-27
337,Thomas Scott,Male,36,8,4.17,Lima,Surco,SUV,2885,Inactive,2021-05-16
338,Gabrielle Hicks,Male,28,1,4.37,Lima,La Molina,SUV,3484,Active,2024-11-09
339,Kristen Pratt,Male,59,1,4.67,Lima,La Molina,Sedan,3707,Active,2021-09-03
340,Juan Stokes,Male,35,9,4.27,Lima,Barranco,Motorbike,1829,Active,2026-03-28
341,Michele Powers,Female,57,6,4.17,Lima,La Molina,Motorbike,4780,Active,2021-10-18
342,Heather Coleman,Female,63,9,4.6,Lima,Surco,Motorbike,1860,Active,2022-07-04
343,Luis Parks,Female,58,15,4.6,Lima,Ate,Hatchback,1484,Active,2024-01-27
344,Michelle Arnold,Female,43,11,4.3,Lima,Los Olivos,Hatchback,3172,Active,2025-07-06
345,Connie Reeves,Female,45,3,4.31,Lima,La Molina,SUV,4456,Active,2025-11-18
346,Cindy Lang,Male,30,13,4.59,Lima,Ate,Hatchback,3843,Inactive,2025-09-07
347,Dennis Acevedo,Female,56,9,3.92,Lima,La Molina,Motorbike,1148,Active,2024-01-11
348,Patricia Underwood,Female,62,2,3.94,Lima,San Isidro,SUV,3734,Active,2023-08-23
349,Michael Estes,Male,45,11,4.21,Lima,San Isidro,SUV,4989,Active,2023-01-02
350,Connie Schmidt,Male,58,12,4.41,Lima,Centro de Lima,SUV,4628,Active,2025-07-22
351,Joseph Johnson,Male,42,5,4.62,Lima,La Molina,Sedan,175,Active,2022-10-07
352,Melissa Parker,Male,51,15,5.0,Lima,Los Olivos,SUV,2037,Active,2023-03-08
353,Alexis Singh,Female,39,7,4.84,Lima,Surco,Motorbike,3869,Active,2022-11-21
354,Kevin Riggs,Female,52,8,4.44,Lima,San Miguel,SUV,857,Active,2022-07-15
355,Benjamin Mcdowell,Male,47,1,4.49,Lima,Barranco,Sedan,4658,Active,2022-04-26
356,Steven Robinson,Female,58,10,4.1,Lima,Barranco,SUV,3470,Active,2022-04-04
357,Shirley Gallagher,Female,45,10,4.49,Lima,Ate,Motorbike,2063,Active,2026-05-16
358,Anna Meyer,Female,52,12,4.38,Lima,Barranco,Motorbike,4068,Active,2022-08-26
359,Susan Estrada,Male,55,8,4.63,Lima,Ate,Sedan,1557,Active,2025-04-02
360,John Reed Jr.,Male,25,14,4.17,Lima,Los Olivos,SUV,447,Active,2022-05-25
361,Robert Rivera,Male,35,2,4.71,Lima,La Molina,Hatchback,1287,Active,2024-01-20
362,Elizabeth Rodriguez,Female,60,11,5.0,Lima,Miraflores,Sedan,4008,Active,2023-06-23
363,Maria Smith,Female,47,1,4.46,Lima,Ate,Motorbike,187,Active,2023-06-23
364,Charles Sampson,Male,65,11,4.66,Lima,San Isidro,Sedan,3577,Active,2025-12-11
365,Lisa Wolfe,Female,36,4,4.78,Lima,San Miguel,Motorbike,4362,Active,2024-10-02
366,Lauren Brooks,Female,26,6,4.34,Lima,Callao,SUV,3376,Inactive,2022-12-31
367,Vincent Garrett,Male,35,5,4.59,Lima,San Isidro,Hatchback,710,Active,2022-08-14
368,Colleen Jackson,Male,56,8,4.51,Lima,Barranco,Sedan,509,Active,2023-08-05
369,Sheryl Holland,Male,48,11,4.54,Lima,Ate,Sedan,2763,Active,2021-06-11
370,Christine King,Female,65,15,4.19,Lima,Surco,Sedan,4693,Inactive,2023-07-15
371,Suzanne Pollard,Male,64,15,4.51,Lima,Barranco,Motorbike,2346,Active,2023-08-24
372,Hannah Carr,Female,34,10,4.7,Lima,San Isidro,Motorbike,1231,Active,2023-04-22
373,Ann Leonard,Female,36,10,5.0,Lima,Los Olivos,SUV,3237,Active,2024-10-06
374,Steven Jackson,Female,65,12,4.88,Lima,Miraflores,Sedan,692,Active,2025-02-15
375,Robert Hall,Female,25,6,5.0,Lima,San Miguel,Sedan,4929,Active,2023-11-17
376,Andre Williams,Female,49,8,4.19,Lima,Ate,Hatchback,1918,Active,2022-04-16
377,Ebony Sandoval,Male,64,10,4.85,Lima,Callao,Motorbike,3163,Active,2022-06-30
378,Michael Lopez,Male,25,2,4.57,Lima,Los Olivos,SUV,2245,Active,2022-03-20
379,James Santos,Male,41,6,5.0,Lima,Miraflores,Motorbike,922,Active,2023-07-04
380,Laura Gray,Male,38,2,4.18,Lima,Barranco,Hatchback,1135,Active,2024-08-11
381,Pamela Reyes,Male,56,9,4.16,Lima,Miraflores,Sedan,3392,Active,2022-06-15
382,Judy Rice,Female,26,10,4.26,Lima,Los Olivos,Sedan,4949,Active,2025-08-08
383,Richard Gonzales,Male,45,13,3.65,Lima,Callao,SUV,743,Active,2021-11-19
384,Rebecca Sparks,Female,31,3,4.29,Lima,Surco,Hatchback,2252,Active,2026-03-06
385,Jacqueline Mendez,Female,31,7,4.2,Lima,Surco,Hatchback,2310,Active,2024-02-09
386,Crystal Rodriguez,Female,44,5,4.56,Lima,Callao,SUV,2070,Active,2024-07-10
387,Dale Sexton,Female,29,5,4.64,Lima,San Miguel,Hatchback,105,Active,2024-08-04
388,Valerie Gill,Female,42,8,5.0,Lima,Callao,SUV,2792,Active,2022-05-28
389,Stephen Doyle,Female,59,12,4.88,Lima,San Miguel,SUV,1695,Inactive,2023-05-21
390,Lucas Wong,Male,41,5,4.27,Lima,San Miguel,Hatchback,4072,Active,2025-10-16
391,Anthony Dickerson,Male,46,6,4.14,Lima,Callao,SUV,982,Active,2023-06-25
392,Samantha Short,Male,56,1,4.7,Lima,Centro de Lima,Motorbike,3831,Active,2024-06-17
393,Tammy Newman,Female,25,14,3.97,Lima,Barranco,Motorbike,3401,Active,2026-03-18
394,Raymond Bright,Female,63,3,5.0,Lima,San Isidro,Hatchback,3516,Inactive,2022-11-21
395,Jay Anderson,Female,51,10,4.97,Lima,Ate,Sedan,3333,Active,2024-12-04
396,Scott Davis,Male,44,12,4.31,Lima,San Isidro,SUV,4448,Active,2025-11-30
397,Desiree Miller,Female,43,3,3.81,Lima,San Miguel,Hatchback,412,Active,2026-01-30
398,Kara Doyle,Male,27,5,5.0,Lima,Centro de Lima,Motorbike,1868,Active,2025-07-08
399,Nathaniel Dunn,Male,64,10,4.45,Lima,San Miguel,Sedan,4149,Active,2022-03-23
400,David Holden,Male,39,7,5.0,Lima,Barranco,Motorbike,753,Active,2024-06-21
401,Joseph Hayes,Female,50,13,3.86,Lima,San Miguel,Hatchback,1744,Active,2023-06-27
402,Alisha Jarvis,Male,65,8,4.26,Lima,Surco,Sedan,2662,Active,2022-04-09
403,Joseph Hebert,Male,28,1,4.5,Lima,Barranco,SUV,2860,Active,2024-06-18
404,Adam Walker,Female,56,3,4.52,Lima,Centro de Lima,SUV,2761,Active,2024-10-04
405,Jeremy Pope,Female,61,3,4.32,Lima,Los Olivos,Sedan,1576,Active,2025-05-22
406,Sarah Archer,Female,33,8,4.75,Lima,Los Olivos,Sedan,4901,Active,2026-01-16
407,Vincent Bean,Male,34,5,4.07,Lima,Ate,SUV,562,Active,2025-07-28
408,Heidi Owens,Female,33,8,4.44,Lima,Centro de Lima,Motorbike,983,Active,2025-08-07
409,Joseph Collins,Male,60,7,4.55,Lima,San Miguel,Motorbike,4858,Active,2024-11-15
410,Derek Wilkinson,Male,60,3,4.71,Lima,Barranco,Motorbike,2486,Active,2023-12-07
411,Alicia Brown,Female,40,2,4.78,Lima,Barranco,Hatchback,1549,Active,2021-09-21
412,Kayla Lawson,Female,29,10,4.05,Lima,Barranco,Hatchback,3193,Active,2022-12-22
413,William Kelly,Male,65,15,3.89,Lima,Centro de Lima,Motorbike,1469,Active,2025-06-11
414,Teresa Campbell,Male,41,14,5.0,Lima,San Miguel,Sedan,3744,Active,2024-11-07
415,Miranda Stokes,Female,33,14,4.63,Lima,Los Olivos,Hatchback,3195,Active,2025-12-23
416,Lisa Marquez,Male,49,8,4.2,Lima,Callao,Sedan,1420,Active,2022-07-14
417,Alicia Sandoval,Female,35,5,5.0,Lima,La Molina,Motorbike,317,Active,2022-05-06
418,Sandra Ford,Male,50,10,4.55,Lima,Callao,Sedan,4107,Active,2022-07-28
419,Renee Jackson,Male,55,14,4.97,Lima,Centro de Lima,SUV,3055,Inactive,2023-06-27
420,Luis Walker,Female,27,12,4.53,Lima,Miraflores,Hatchback,2077,Active,2025-02-11
421,Arthur Brown,Male,26,8,5.0,Lima,La Molina,Motorbike,1011,Active,2022-08-02
422,April Palmer,Male,60,11,5.0,Lima,Callao,SUV,3557,Active,2025-11-23
423,David Hampton,Female,34,13,4.4,Lima,Ate,Motorbike,536,Active,2024-08-08
424,Travis Campbell,Female,31,6,4.89,Lima,Callao,Motorbike,2447,Inactive,2022-12-13
425,Shawn Estrada,Male,53,15,4.76,Lima,Los Olivos,Sedan,830,Inactive,2025-09-22
426,Kenneth Cardenas,Male,62,3,5.0,Lima,Barranco,Motorbike,1137,Active,2022-01-18
427,David Reynolds,Male,64,7,4.11,Lima,Callao,Motorbike,4059,Active,2026-02-12
428,Louis Brown,Male,45,8,4.77,Lima,Los Olivos,Motorbike,668,Active,2025-12-19
429,Michael Knight,Female,44,8,4.92,Lima,Callao,Sedan,4048,Active,2021-09-21
430,Michael Morse,Female,26,12,3.8,Lima,San Isidro,Hatchback,3805,Active,2022-07-13
431,Jessica Mendoza,Female,48,14,4.03,Lima,Surco,Motorbike,1785,Active,2024-04-16
432,Adam Davis,Male,42,9,3.68,Lima,Callao,Hatchback,4784,Active,2023-01-26
433,Kayla Harding,Male,64,13,4.39,Lima,San Isidro,Hatchback,446,Active,2024-06-26
434,Sheila Henry,Male,31,8,4.79,Lima,Los Olivos,SUV,3789,Inactive,2026-01-03
435,Gordon Jones,Male,29,15,5.0,Lima,Surco,Sedan,2522,Active,2025-05-21
436,Matthew Austin,Male,37,2,4.53,Lima,Miraflores,Hatchback,3096,Active,2024-06-15
437,Christopher Archer,Female,65,13,5.0,Lima,San Isidro,Sedan,1968,Active,2023-10-28
438,John Williams,Male,51,2,3.95,Lima,Ate,Hatchback,1137,Active,2023-12-20
439,Briana Carrillo,Female,65,6,3.82,Lima,Barranco,Hatchback,1037,Active,2024-01-15
440,Alexander Lawson,Male,45,2,4.48,Lima,San Miguel,Motorbike,889,Active,2024-03-20
441,Jeffrey Arnold,Male,29,7,4.65,Lima,San Isidro,Sedan,1140,Active,2023-03-06
442,Eric Chandler,Male,31,8,4.49,Lima,Barranco,Hatchback,2926,Active,2022-03-03
443,Anne Jackson,Male,49,14,3.67,Lima,San Isidro,SUV,1829,Active,2023-12-24
444,Tammy Hernandez,Female,58,12,4.46,Lima,Los Olivos,Motorbike,3195,Active,2026-02-22
445,Amanda Schaefer,Male,36,5,3.98,Lima,Ate,Motorbike,740,Active,2023-08-24
446,Mike Guzman,Male,65,1,4.77,Lima,Ate,SUV,2521,Active,2025-09-06
447,Sandra Oliver,Male,39,11,4.65,Lima,Centro de Lima,Hatchback,497,Active,2023-10-15
448,Dennis Wu,Male,52,11,4.12,Lima,Ate,Sedan,4915,Inactive,2025-04-10
449,Jordan Allen,Female,41,3,4.29,Lima,San Miguel,SUV,3218,Active,2023-09-17
450,Christian Anderson,Male,25,1,4.08,Lima,Miraflores,Motorbike,4861,Active,2023-10-10
451,Kenneth Johnson,Female,24,13,4.47,Lima,Ate,Hatchback,3310,Active,2024-06-18
452,Joyce Bennett,Male,46,2,4.88,Lima,Surco,Sedan,4445,Active,2025-12-18
453,Michael Armstrong,Male,53,15,4.11,Lima,Ate,Motorbike,1714,Active,2024-02-28
454,James Butler,Female,61,13,4.7,Lima,Los Olivos,SUV,591,Active,2025-09-17
455,Gary Wilson,Male,26,15,4.29,Lima,Centro de Lima,Sedan,3609,Active,2025-10-10
456,David Rivera,Male,63,12,4.18,Lima,Miraflores,SUV,1488,Active,2023-04-02
457,David Mcdaniel,Female,31,8,4.46,Lima,Barranco,Motorbike,2890,Active,2025-01-23
458,Kyle Patterson,Male,38,12,4.09,Lima,San Miguel,Hatchback,1017,Active,2021-06-15
459,Angela Jackson,Male,25,5,4.28,Lima,Centro de Lima,Hatchback,4773,Active,2025-09-01
460,Michael Wong,Male,24,8,4.02,Lima,San Miguel,SUV,4693,Active,2021-06-12
461,Dawn Smith,Male,27,15,5.0,Lima,La Molina,Sedan,4751,Active,2023-03-18
462,Christian Briggs,Female,21,4,4.51,Lima,San Miguel,Hatchback,426,Inactive,2022-09-10
463,Ann Mata,Female,32,15,4.22,Lima,La Molina,Motorbike,339,Active,2025-10-02
464,Heather Clark,Female,41,5,4.59,Lima,San Isidro,Sedan,688,Active,2021-05-31
465,Jessica Garrett,Male,54,1,4.46,Lima,Centro de Lima,Motorbike,3334,Active,2023-12-11
466,Adam Stephens,Female,40,6,4.41,Lima,Miraflores,Motorbike,757,Active,2022-12-16
467,Kevin Fuentes,Male,57,13,4.75,Lima,Centro de Lima,Motorbike,2539,Active,2023-04-11
468,Danielle Weaver,Male,52,13,4.8,Lima,Barranco,Sedan,1650,Inactive,2025-11-30
469,James Nielsen,Female,22,4,4.29,Lima,Miraflores,Motorbike,4486,Active,2024-08-08
470,Gerald Anderson,Male,63,7,4.27,Lima,La Molina,SUV,2569,Active,2023-01-15
471,Kimberly Perez,Male,24,3,4.39,Lima,Miraflores,SUV,2342,Active,2024-05-21
472,Jay Black,Female,54,7,3.58,Lima,San Isidro,Sedan,3101,Active,2023-10-17
473,Deanna Hall,Male,61,14,3.89,Lima,Callao,Sedan,3280,Active,2022-09-19
474,Jeffrey Stout,Female,29,4,5.0,Lima,San Miguel,Hatchback,2439,Active,2022-12-06
475,Jennifer Harris,Female,41,6,5.0,Lima,La Molina,Sedan,3758,Inactive,2025-06-11
476,Shawn Brooks,Male,29,13,4.4,Lima,Barranco,Sedan,4839,Active,2025-01-15
477,Jordan Walsh,Male,50,6,4.73,Lima,Ate,Motorbike,3380,Inactive,2026-05-16
478,Manuel Wilkerson,Female,34,8,4.62,Lima,Surco,Sedan,2575,Active,2025-12-24
479,Jamie Hill,Male,64,5,5.0,Lima,La Molina,Motorbike,4992,Active,2022-07-14
480,Megan Smith,Male,36,6,4.95,Lima,Surco,Motorbike,3296,Active,2025-03-19
481,Tiffany Allen,Female,32,1,4.45,Lima,Ate,SUV,3362,Active,2025-05-14
482,Michael Nguyen,Male,27,13,4.12,Lima,Miraflores,Sedan,1195,Active,2024-03-12
483,Daniel Young,Female,35,3,3.86,Lima,San Miguel,Sedan,1673,Active,2023-05-28
484,Mr. Brandon Williams,Male,37,15,4.58,Lima,San Isidro,SUV,664,Active,2025-06-02
485,Sharon Dyer,Male,49,13,4.2,Lima,San Miguel,Sedan,1105,Active,2024-02-23
486,Deborah Freeman,Female,50,1,3.93,Lima,Los Olivos,Hatchback,1426,Active,2025-09-27
487,Brianna Jones,Female,64,7,4.24,Lima,La Molina,SUV,1465,Active,2024-11-13
488,Carla Smith,Male,49,15,4.07,Lima,Callao,SUV,1267,Active,2023-12-19
489,Christine Carter,Female,52,7,5.0,Lima,Miraflores,Sedan,4561,Active,2023-05-08
490,Duane Snow,Male,29,7,4.85,Lima,Ate,Sedan,1683,Inactive,2023-08-31
491,Jason Savage,Female,43,8,4.5,Lima,San Miguel,Motorbike,4510,Active,2021-11-02
492,Melinda Conner,Male,32,1,5.0,Lima,Miraflores,Motorbike,2662,Active,2024-01-20
493,David Benson,Male,51,9,4.53,Lima,Barranco,Sedan,2978,Active,2022-04-11
494,Lisa Gibson,Male,36,5,4.16,Lima,La Molina,Hatchback,4421,Active,2022-09-06
495,Brianna Anderson,Female,32,3,5.0,Lima,San Miguel,Sedan,1987,Active,2024-05-30
496,Steve Cardenas,Male,43,10,4.72,Lima,Callao,SUV,4667,Active,2025-03-28
497,Tammy Young,Male,52,9,4.09,Lima,Centro de Lima,Sedan,2581,Active,2022-05-01
498,Brandi Sullivan,Male,35,10,4.42,Lima,Ate,Hatchback,1842,Active,2022-08-24
499,Julie Durham,Female,60,4,4.15,Lima,Barranco,Motorbike,1118,Active,2025-07-01
500,Justin Weber,Male,30,10,3.95,Lima,Ate,Motorbike,1210,Inactive,2025-01-12
501,Robert Young,Male,44,12,4.87,Lima,San Miguel,Motorbike,3290,Active,2024-10-10
502,Rebecca Robertson,Female,31,12,5.0,Lima,San Miguel,SUV,3628,Active,2022-01-18
503,John Melendez,Male,56,12,3.94,Lima,Callao,SUV,2973,Active,2025-03-08
504,David Carpenter,Male,65,5,4.73,Lima,Miraflores,Hatchback,1093,Active,2025-06-18
505,Frederick Sanders,Female,57,1,4.24,Lima,Callao,SUV,1541,Active,2021-08-24
506,Scott Ryan,Male,27,15,4.31,Lima,San Miguel,Sedan,4114,Active,2026-01-03
507,Debbie Lopez,Female,41,3,4.26,Lima,Centro de Lima,Sedan,776,Active,2022-04-19
508,Daisy Oliver,Female,36,12,4.15,Lima,Surco,Sedan,605,Active,2022-06-30
509,Rachel Moreno,Female,24,7,4.52,Lima,Barranco,Hatchback,3639,Active,2022-03-19
510,Aaron Shepherd,Female,45,6,4.17,Lima,San Isidro,Hatchback,4523,Active,2022-09-27
511,Gregory Smith,Male,57,11,4.61,Lima,Centro de Lima,Sedan,1897,Active,2021-10-01
512,Marcus Summers,Female,23,5,4.48,Lima,Surco,Sedan,214,Active,2022-01-30
513,Kevin Parker,Male,31,15,4.4,Lima,San Isidro,Sedan,3125,Active,2023-02-25
514,Tracy Lane,Male,60,15,4.14,Lima,Los Olivos,SUV,4004,Active,2022-04-27
515,Michaela Edwards,Male,48,3,4.27,Lima,San Miguel,SUV,488,Inactive,2026-05-15
516,Terri Smith,Female,47,12,4.8,Lima,Surco,Motorbike,4589,Active,2024-07-29
517,Brian Mcclain,Female,24,7,4.7,Lima,Barranco,Sedan,4733,Active,2023-11-23
518,Richard Molina,Female,48,2,4.11,Lima,La Molina,Sedan,2462,Active,2024-01-21
519,David Campbell DVM,Male,31,11,4.54,Lima,Centro de Lima,Sedan,2440,Active,2021-10-15
520,Kristen Garcia,Female,46,8,4.8,Lima,San Isidro,Hatchback,4056,Active,2021-08-17
521,Elizabeth Carroll,Female,45,6,3.83,Lima,Miraflores,Motorbike,1578,Active,2023-04-27
522,Mark Hughes,Male,37,4,4.72,Lima,Barranco,Sedan,2250,Active,2023-03-08
523,Lauren Foster,Female,43,13,4.23,Lima,Callao,SUV,4485,Active,2025-07-07
524,Robert Mccormick,Female,45,14,4.73,Lima,Ate,Hatchback,4330,Active,2024-05-28
525,Matthew Smith,Male,36,8,4.19,Lima,Los Olivos,Sedan,2498,Active,2024-01-21
526,Mark Guzman,Male,54,13,3.78,Lima,San Isidro,Hatchback,4731,Active,2024-12-14
527,Lucas Fox,Male,31,4,3.85,Lima,Miraflores,Hatchback,1628,Active,2025-05-10
528,Nicole Williams,Male,64,7,4.52,Lima,Callao,Motorbike,1704,Active,2023-03-16
529,Christopher Peters,Female,25,2,4.6,Lima,Ate,Motorbike,3229,Active,2021-09-24
530,Gabriella Henderson,Female,54,8,4.14,Lima,San Isidro,Hatchback,151,Active,2024-01-17
531,Jeffrey Sampson,Male,57,10,4.76,Lima,San Isidro,Sedan,4823,Active,2024-03-02
532,Francis Smith,Female,55,15,3.84,Lima,Surco,Hatchback,2866,Active,2023-01-22
533,Brittany Taylor,Male,57,10,4.47,Lima,Barranco,Motorbike,3925,Active,2025-11-26
534,Mark Lynch,Male,60,10,4.02,Lima,Los Olivos,Motorbike,3340,Active,2021-06-14
535,Aimee Anthony,Female,24,12,4.24,Lima,San Miguel,Sedan,3942,Active,2025-04-19
536,Michelle Brooks,Female,40,5,4.52,Lima,San Isidro,SUV,2346,Active,2024-01-11
537,Casey Elliott,Female,49,13,4.16,Lima,Los Olivos,Sedan,2678,Active,2025-12-10
538,Kimberly Stewart,Female,34,15,4.35,Lima,Ate,Motorbike,3385,Active,2024-08-19
539,Christian Ayala,Male,53,13,4.9,Lima,Surco,Hatchback,1352,Active,2025-04-15
540,Mr. Robert Jackson,Male,54,15,4.27,Lima,Barranco,SUV,4708,Active,2024-07-05
541,Christian Burns,Male,33,14,4.83,Lima,Miraflores,Hatchback,522,Active,2024-09-16
542,Patrick Miller,Female,44,12,4.05,Lima,San Miguel,Hatchback,1681,Active,2024-12-07
543,Nicholas Larson DDS,Male,61,15,4.71,Lima,La Molina,Motorbike,1064,Active,2021-07-08
544,Stephanie Young,Female,49,3,5.0,Lima,San Miguel,SUV,3937,Active,2023-03-16
545,Chad Duncan,Female,37,12,3.51,Lima,Miraflores,Hatchback,790,Active,2024-08-16
546,Jeremy Lane,Male,57,13,4.18,Lima,La Molina,SUV,1805,Active,2022-04-08
547,Katie Rogers,Male,47,9,4.73,Lima,Centro de Lima,SUV,214,Active,2026-03-30
548,Leslie Santos,Male,59,13,4.42,Lima,Surco,Motorbike,119,Active,2023-04-09
549,Michael Davis,Female,62,5,4.65,Lima,San Miguel,Hatchback,3521,Active,2025-02-08
550,Victor Bell,Female,50,5,4.26,Lima,Callao,Sedan,4315,Active,2023-04-25
551,Tonya Meyer,Female,63,14,4.53,Lima,Surco,Sedan,3115,Active,2025-06-19
552,Seth Rodriguez,Female,42,5,4.44,Lima,Surco,Motorbike,2713,Active,2021-09-02
553,Andrea Drake,Male,54,13,4.97,Lima,Callao,Hatchback,2018,Active,2024-05-30
554,Roberta Shelton,Female,64,3,4.6,Lima,Surco,Motorbike,258,Active,2021-07-25
555,Alan Fleming,Male,46,7,4.64,Lima,San Miguel,SUV,339,Active,2026-03-26
556,Christopher Macias,Female,61,13,4.34,Lima,Ate,Motorbike,3947,Active,2026-01-28
557,William Obrien,Male,63,15,4.3,Lima,Surco,Sedan,4623,Active,2023-06-29
558,Rachel Clark,Male,37,12,4.33,Lima,San Miguel,Sedan,4629,Active,2022-10-14
559,Katherine Cordova,Female,35,12,4.66,Lima,San Miguel,Motorbike,2565,Active,2025-02-20
560,Rachel Mitchell,Female,39,8,4.33,Lima,Miraflores,Sedan,1014,Active,2024-09-16
561,Alexandria Henderson,Female,33,9,4.62,Lima,Ate,Motorbike,1031,Active,2024-08-02
562,Veronica King,Female,30,3,5.0,Lima,Los Olivos,Hatchback,1690,Active,2024-06-02
563,Brenda Obrien,Female,32,13,4.85,Lima,San Miguel,SUV,712,Active,2023-08-25
564,Julie Travis,Female,24,1,4.37,Lima,La Molina,SUV,3753,Active,2023-02-22
565,Kara Gilbert,Male,31,8,4.98,Lima,Callao,Hatchback,771,Active,2022-04-29
566,Christopher Miller,Female,46,7,4.34,Lima,Miraflores,Sedan,3960,Active,2025-09-17
